sender.location,sender.latitude,sender.longitude,receiver.location,receiver.latitude,receiver.longitude,date
NA,NA,NA,NA,NA,NA,1876-05-02
NA,NA,NA,NA,NA,NA,1877-10-22
NA,NA,NA,NA,NA,NA,1878-01-13
NA,NA,NA,NA,NA,NA,1878-01-16
NA,NA,NA,NA,NA,NA,1878-04-27
NA,NA,NA,NA,NA,NA,1878-06-30
NA,NA,NA,NA,NA,NA,1878-09-13
NA,NA,NA,NA,NA,NA,1878-09-13
NA,NA,NA,NA,NA,NA,1878-08-19
NA,NA,NA,NA,NA,NA,1851-01-13
NA,NA,NA,NA,NA,NA,1851-02-01
NA,NA,NA,NA,NA,NA,1851-06-16
NA,NA,NA,NA,NA,NA,1851-02-08
NA,NA,NA,NA,NA,NA,1851-06-16
NA,NA,NA,NA,NA,NA,1851-09-03
NA,NA,NA,NA,NA,NA,1852-01-02
NA,NA,NA,NA,NA,NA,1852-02-05
NA,NA,NA,NA,NA,NA,1852-05-29
NA,NA,NA,NA,NA,NA,1852-11-01
NA,NA,NA,NA,NA,NA,1853-03-27
NA,NA,NA,NA,NA,NA,1854-02-26
NA,NA,NA,NA,NA,NA,1854-04-27
NA,NA,NA,NA,NA,NA,1855-01-30
NA,NA,NA,NA,NA,NA,1856-06-03
NA,NA,NA,NA,NA,NA,1857-07-31
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1861-07-11
NA,NA,NA,NA,NA,NA,1862-09-26
NA,NA,NA,NA,NA,NA,1873-06-11
NA,NA,NA,NA,NA,NA,1873-09-02
NA,NA,NA,NA,NA,NA,1874-03-30
NA,NA,NA,NA,NA,NA,1873-04-18
NA,NA,NA,NA,NA,NA,1873-09-01
NA,NA,NA,NA,NA,NA,1874-01-02
NA,NA,NA,NA,NA,NA,1874-03-27
NA,NA,NA,NA,NA,NA,1874-06-20
NA,NA,NA,NA,NA,NA,1874-10-12
NA,NA,NA,NA,NA,NA,1875-12-09
NA,NA,NA,NA,NA,NA,1876-02-07
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1849-11-15
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1850-12-16
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1854-09-24
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1856-02-27
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1856-10-22
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1856-10-26
NA,NA,NA,NA,NA,NA,1857-09-30
NA,NA,NA,NA,NA,NA,1859-04-13
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1861-02-16
NA,NA,NA,NA,NA,NA,1862-04-09
NA,NA,NA,NA,NA,NA,1862-04-09
NA,NA,NA,NA,NA,NA,1862-04-19
NA,NA,NA,NA,NA,NA,1862-09-19
NA,NA,NA,NA,NA,NA,1862-09-23
NA,NA,NA,NA,NA,NA,1863-10-01
NA,NA,NA,NA,NA,NA,1863-12-19
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1871-11-01
NA,NA,NA,NA,NA,NA,1871-11-01
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1861-05-14
NA,NA,NA,NA,NA,NA,1861-07-23
NA,NA,NA,NA,NA,NA,1861-12-15
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1872-11-28
NA,NA,NA,NA,NA,NA,1875-04-13
NA,NA,NA,NA,NA,NA,1878-09-11
NA,NA,NA,NA,NA,NA,1878-12-05
NA,NA,NA,NA,NA,NA,1886-02-23
NA,NA,NA,NA,NA,NA,1891-10-08
NA,NA,NA,NA,NA,NA,1867-10-13
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1874-03-28
NA,NA,NA,NA,NA,NA,1887-02-08
NA,NA,NA,NA,NA,NA,1879-09-24
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1876-02-08
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1876-06-28
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1876-09-18
NA,NA,NA,NA,NA,NA,1876-11-27
NA,NA,NA,NA,NA,NA,1877-01-27
NA,NA,NA,NA,NA,NA,1877-03-30
NA,NA,NA,NA,NA,NA,1877-12-04
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1878-08-29
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1879-01-02
NA,NA,NA,NA,NA,NA,1879-04-10
NA,NA,NA,NA,NA,NA,1879-09-08
NA,NA,NA,NA,NA,NA,1879-12-21
NA,NA,NA,NA,NA,NA,1869-12-07
NA,NA,NA,NA,NA,NA,1869-01-09
NA,NA,NA,NA,NA,NA,1870-04-03
NA,NA,NA,NA,NA,NA,1870-06-22
NA,NA,NA,NA,NA,NA,1871-02-05
NA,NA,NA,NA,NA,NA,1871-02-05
NA,NA,NA,NA,NA,NA,1871-02-18
NA,NA,NA,NA,NA,NA,1871-08-19
NA,NA,NA,NA,NA,NA,1871-10-02
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1873-08-28
NA,NA,NA,NA,NA,NA,1874-06-29
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1876-02-08
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1876-06-28
NA,NA,NA,NA,NA,NA,1876-07-10
NA,NA,NA,NA,NA,NA,1876-09-18
NA,NA,NA,NA,NA,NA,1876-11-27
NA,NA,NA,NA,NA,NA,1876-11-27
NA,NA,NA,NA,NA,NA,1877-01-27
NA,NA,NA,NA,NA,NA,1877-01-27
NA,NA,NA,NA,NA,NA,1877-04-06
NA,NA,NA,NA,NA,NA,1877-12-04
NA,NA,NA,NA,NA,NA,1877-12-04
NA,NA,NA,NA,NA,NA,1878-03-24
NA,NA,NA,NA,NA,NA,1878-03-24
NA,NA,NA,NA,NA,NA,1878-08-29
NA,NA,NA,NA,NA,NA,1878-08-29
NA,NA,NA,NA,NA,NA,1879-01-02
NA,NA,NA,NA,NA,NA,1879-01-02
NA,NA,NA,NA,NA,NA,1879-04-10
NA,NA,NA,NA,NA,NA,1879-09-08
NA,NA,NA,NA,NA,NA,1879-11-16
NA,NA,NA,NA,NA,NA,1879-12-21
NA,NA,NA,NA,NA,NA,1879-12-21
NA,NA,NA,NA,NA,NA,1880-12-12
NA,NA,NA,NA,NA,NA,1881-05-15
NA,NA,NA,NA,NA,NA,1881-09-27
NA,NA,NA,NA,NA,NA,1881-10-16
NA,NA,NA,NA,NA,NA,1882-07-22
NA,NA,NA,NA,NA,NA,1868-04-14
NA,NA,NA,NA,NA,NA,1869-04-27
NA,NA,NA,NA,NA,NA,1869-09-07
NA,NA,NA,NA,NA,NA,1870-01-18
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1870-06-04
NA,NA,NA,NA,NA,NA,1870-08-13
NA,NA,NA,NA,NA,NA,1871-05-23
NA,NA,NA,NA,NA,NA,1871-08-14
NA,NA,NA,NA,NA,NA,1871-11-01
NA,NA,NA,NA,NA,NA,1872-01-03
NA,NA,NA,NA,NA,NA,1872-01-30
NA,NA,NA,NA,NA,NA,1872-04-30
NA,NA,NA,NA,NA,NA,1873-07-19
NA,NA,NA,NA,NA,NA,1867-07-05
NA,NA,NA,NA,NA,NA,1870-07-26
NA,NA,NA,NA,NA,NA,1875-09-21
NA,NA,NA,NA,NA,NA,1878-11-24
NA,NA,NA,NA,NA,NA,1881-08-03
NA,NA,NA,NA,NA,NA,1884-07-21
NA,NA,NA,NA,NA,NA,1893-09-29
NA,NA,NA,NA,NA,NA,1896-04-06
NA,NA,NA,NA,NA,NA,1898-10-25
NA,NA,NA,NA,NA,NA,1915-02-08
NA,NA,NA,NA,NA,NA,1915-09-14
NA,NA,NA,NA,NA,NA,1879-04-15
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1904-02-13
NA,NA,NA,NA,NA,NA,1904-02-13
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1905-07-01
NA,NA,NA,NA,NA,NA,1905-11-27
NA,NA,NA,NA,NA,NA,1909-10-30
NA,NA,NA,NA,NA,NA,1910-11-02
NA,NA,NA,NA,NA,NA,1910-11-10
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1912-09-16
NA,NA,NA,NA,NA,NA,1912-12-05
NA,NA,NA,NA,NA,NA,1913-09-15
NA,NA,NA,NA,NA,NA,1915-09-17
NA,NA,NA,NA,NA,NA,1916-10-07
NA,NA,NA,NA,NA,NA,1916-12-10
NA,NA,NA,NA,NA,NA,1916-12-14
NA,NA,NA,NA,NA,NA,1917-02-26
NA,NA,NA,NA,NA,NA,1909-09-04
NA,NA,NA,NA,NA,NA,1909-09-30
NA,NA,NA,NA,NA,NA,1910-10-30
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1914-09-10
NA,NA,NA,NA,NA,NA,1902-09-17
NA,NA,NA,NA,NA,NA,1904-08-19
NA,NA,NA,NA,NA,NA,1905-05-18
NA,NA,NA,NA,NA,NA,1905-06-24
NA,NA,NA,NA,NA,NA,1863-06-06
NA,NA,NA,NA,NA,NA,1867-03-20
NA,NA,NA,NA,NA,NA,1867-05-15
NA,NA,NA,NA,NA,NA,1867-07-16
NA,NA,NA,NA,NA,NA,1868-01-29
NA,NA,NA,NA,NA,NA,1868-05-11
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1870-10-19
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1889-02-13
NA,NA,NA,NA,NA,NA,1889-08-11
NA,NA,NA,NA,NA,NA,1889-12-27
NA,NA,NA,NA,NA,NA,1893-07-21
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1898-06-12
NA,NA,NA,NA,NA,NA,1899-11-19
NA,NA,NA,NA,NA,NA,1900-08-26
NA,NA,NA,NA,NA,NA,1900-10-28
NA,NA,NA,NA,NA,NA,1900-11-27
NA,NA,NA,NA,NA,NA,1901-12-15
NA,NA,NA,NA,NA,NA,1813-10-11
NA,NA,NA,NA,NA,NA,1824-09-05
NA,NA,NA,NA,NA,NA,1831-05-04
NA,NA,NA,NA,NA,NA,1831-12-27
NA,NA,NA,NA,NA,NA,1838-02-05
NA,NA,NA,NA,NA,NA,1867-11-24
NA,NA,NA,NA,NA,NA,1867-11-24
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1869-05-02
NA,NA,NA,NA,NA,NA,1870-04-16
NA,NA,NA,NA,NA,NA,1876-06-27
NA,NA,NA,NA,NA,NA,1876-12-05
NA,NA,NA,NA,NA,NA,1877-05-18
NA,NA,NA,NA,NA,NA,1877-06-06
NA,NA,NA,NA,NA,NA,1877-06-08
NA,NA,NA,NA,NA,NA,1877-08-17
NA,NA,NA,NA,NA,NA,1877-08-07
NA,NA,NA,NA,NA,NA,1877-08-21
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1877-08-26
NA,NA,NA,NA,NA,NA,1877-09-07
NA,NA,NA,NA,NA,NA,1877-09-15
NA,NA,NA,NA,NA,NA,1877-09-17
NA,NA,NA,NA,NA,NA,1877-09-29
NA,NA,NA,NA,NA,NA,1877-10-03
NA,NA,NA,NA,NA,NA,1877-10-15
NA,NA,NA,NA,NA,NA,1877-11-01
NA,NA,NA,NA,NA,NA,1878-01-25
NA,NA,NA,NA,NA,NA,1878-01-27
NA,NA,NA,NA,NA,NA,1878-02-03
NA,NA,NA,NA,NA,NA,1878-02-06
NA,NA,NA,NA,NA,NA,1878-02-14
NA,NA,NA,NA,NA,NA,1878-03-15
NA,NA,NA,NA,NA,NA,1879-10-02
NA,NA,NA,NA,NA,NA,1879-10-02
NA,NA,NA,NA,NA,NA,1888-12-12
NA,NA,NA,NA,NA,NA,1889-10-24
NA,NA,NA,NA,NA,NA,1889-11-18
NA,NA,NA,NA,NA,NA,1890-01-10
NA,NA,NA,NA,NA,NA,1917-06-30
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1903-09-10
NA,NA,NA,NA,NA,NA,1903-11-21
NA,NA,NA,NA,NA,NA,1909-11-27
NA,NA,NA,NA,NA,NA,1902-03-02
NA,NA,NA,NA,NA,NA,1902-03-08
NA,NA,NA,NA,NA,NA,1902-03-21
NA,NA,NA,NA,NA,NA,1902-03-27
NA,NA,NA,NA,NA,NA,1880-04-25
NA,NA,NA,NA,NA,NA,1902-07-16
NA,NA,NA,NA,NA,NA,1902-07-21
NA,NA,NA,NA,NA,NA,1894-08-26
NA,NA,NA,NA,NA,NA,1902-10-26
NA,NA,NA,NA,NA,NA,1902-11-21
NA,NA,NA,NA,NA,NA,1902-12-04
NA,NA,NA,NA,NA,NA,1902-12-09
NA,NA,NA,NA,NA,NA,1903-01-20
NA,NA,NA,NA,NA,NA,1903-02-22
NA,NA,NA,NA,NA,NA,1903-04-20
NA,NA,NA,NA,NA,NA,1903-05-25
NA,NA,NA,NA,NA,NA,1903-06-26
NA,NA,NA,NA,NA,NA,1903-07-28
NA,NA,NA,NA,NA,NA,1903-09-09
NA,NA,NA,NA,NA,NA,1902-04-13
NA,NA,NA,NA,NA,NA,1902-05-22
NA,NA,NA,NA,NA,NA,1902-06-18
NA,NA,NA,NA,NA,NA,1902-08-27
NA,NA,NA,NA,NA,NA,1903-03-06
NA,NA,NA,NA,NA,NA,1903-04-28
NA,NA,NA,NA,NA,NA,1903-05-10
NA,NA,NA,NA,NA,NA,1903-05-21
NA,NA,NA,NA,NA,NA,1903-05-31
NA,NA,NA,NA,NA,NA,1903-06-17
NA,NA,NA,NA,NA,NA,1903-07-03
NA,NA,NA,NA,NA,NA,1903-07-17
NA,NA,NA,NA,NA,NA,1903-07-19
NA,NA,NA,NA,NA,NA,1903-08-13
NA,NA,NA,NA,NA,NA,1903-08-29
NA,NA,NA,NA,NA,NA,1903-08-29
NA,NA,NA,NA,NA,NA,1903-09-16
NA,NA,NA,NA,NA,NA,1903-10-03
NA,NA,NA,NA,NA,NA,1903-10-10
NA,NA,NA,NA,NA,NA,1903-10-26
NA,NA,NA,NA,NA,NA,1903-10-31
NA,NA,NA,NA,NA,NA,1903-12-13
NA,NA,NA,NA,NA,NA,1903-11-13
NA,NA,NA,NA,NA,NA,1903-12-25
NA,NA,NA,NA,NA,NA,1904-01-10
NA,NA,NA,NA,NA,NA,1904-01-24
NA,NA,NA,NA,NA,NA,1904-02-15
NA,NA,NA,NA,NA,NA,1904-02-19
NA,NA,NA,NA,NA,NA,1904-02-23
NA,NA,NA,NA,NA,NA,1904-03-05
NA,NA,NA,NA,NA,NA,1904-03-24
NA,NA,NA,NA,NA,NA,1904-03-28
NA,NA,NA,NA,NA,NA,1904-03-25
NA,NA,NA,NA,NA,NA,1904-04-02
NA,NA,NA,NA,NA,NA,1904-04-23
NA,NA,NA,NA,NA,NA,1904-04-30
NA,NA,NA,NA,NA,NA,1904-05-12
NA,NA,NA,NA,NA,NA,1904-06-25
NA,NA,NA,NA,NA,NA,1904-07-18
NA,NA,NA,NA,NA,NA,1904-07-30
NA,NA,NA,NA,NA,NA,1904-07-31
NA,NA,NA,NA,NA,NA,1904-08-27
NA,NA,NA,NA,NA,NA,1904-09-17
NA,NA,NA,NA,NA,NA,1904-09-27
NA,NA,NA,NA,NA,NA,1904-09-27
NA,NA,NA,NA,NA,NA,1904-11-07
NA,NA,NA,NA,NA,NA,1904-11-07
NA,NA,NA,NA,NA,NA,1904-11-07
NA,NA,NA,NA,NA,NA,1904-11-12
NA,NA,NA,NA,NA,NA,1904-12-16
NA,NA,NA,NA,NA,NA,1905-03-07
NA,NA,NA,NA,NA,NA,1905-03-15
NA,NA,NA,NA,NA,NA,1905-04-06
NA,NA,NA,NA,NA,NA,1906-01-12
NA,NA,NA,NA,NA,NA,1906-02-20
NA,NA,NA,NA,NA,NA,1906-03-27
NA,NA,NA,NA,NA,NA,1906-04-10
NA,NA,NA,NA,NA,NA,1906-07-04
NA,NA,NA,NA,NA,NA,1908-01-10
NA,NA,NA,NA,NA,NA,1908-01-11
NA,NA,NA,NA,NA,NA,1908-02-12
NA,NA,NA,NA,NA,NA,1908-02-24
NA,NA,NA,NA,NA,NA,1908-02-25
NA,NA,NA,NA,NA,NA,1908-02-25
NA,NA,NA,NA,NA,NA,1908-04-05
NA,NA,NA,NA,NA,NA,1908-04-05
NA,NA,NA,NA,NA,NA,1908-04-20
NA,NA,NA,NA,NA,NA,1908-04-22
NA,NA,NA,NA,NA,NA,1908-05-22
NA,NA,NA,NA,NA,NA,1908-05-29
NA,NA,NA,NA,NA,NA,1908-05-31
NA,NA,NA,NA,NA,NA,1908-06-16
NA,NA,NA,NA,NA,NA,1908-07-14
NA,NA,NA,NA,NA,NA,1908-07-18
NA,NA,NA,NA,NA,NA,1908-07-21
NA,NA,NA,NA,NA,NA,1908-07-21
NA,NA,NA,NA,NA,NA,1908-08-04
NA,NA,NA,NA,NA,NA,1908-08-20
NA,NA,NA,NA,NA,NA,1908-09-04
NA,NA,NA,NA,NA,NA,1908-09-18
NA,NA,NA,NA,NA,NA,1908-10-04
NA,NA,NA,NA,NA,NA,1908-10-11
NA,NA,NA,NA,NA,NA,1908-11-04
NA,NA,NA,NA,NA,NA,1908-11-24
NA,NA,NA,NA,NA,NA,1908-11-02
NA,NA,NA,NA,NA,NA,1908-12-01
NA,NA,NA,NA,NA,NA,1908-12-04
NA,NA,NA,NA,NA,NA,1908-12-10
NA,NA,NA,NA,NA,NA,1909-01-06
NA,NA,NA,NA,NA,NA,1909-01-19
NA,NA,NA,NA,NA,NA,1909-01-25
NA,NA,NA,NA,NA,NA,1909-02-16
NA,NA,NA,NA,NA,NA,1909-03-02
NA,NA,NA,NA,NA,NA,1909-03-05
NA,NA,NA,NA,NA,NA,1909-03-08
NA,NA,NA,NA,NA,NA,1909-04-20
NA,NA,NA,NA,NA,NA,1909-04-30
NA,NA,NA,NA,NA,NA,1909-04-30
NA,NA,NA,NA,NA,NA,1909-05-04
NA,NA,NA,NA,NA,NA,1909-05-04
NA,NA,NA,NA,NA,NA,1909-05-18
NA,NA,NA,NA,NA,NA,1909-06-01
NA,NA,NA,NA,NA,NA,1909-06-14
NA,NA,NA,NA,NA,NA,1909-06-22
NA,NA,NA,NA,NA,NA,1909-07-06
NA,NA,NA,NA,NA,NA,1909-07-19
NA,NA,NA,NA,NA,NA,1909-07-22
NA,NA,NA,NA,NA,NA,1909-07-22
NA,NA,NA,NA,NA,NA,1909-08-18
NA,NA,NA,NA,NA,NA,1909-08-24
NA,NA,NA,NA,NA,NA,1909-08-31
NA,NA,NA,NA,NA,NA,1909-09-06
NA,NA,NA,NA,NA,NA,1909-09-14
NA,NA,NA,NA,NA,NA,1909-09-24
NA,NA,NA,NA,NA,NA,1909-09-26
NA,NA,NA,NA,NA,NA,1909-10-26
NA,NA,NA,NA,NA,NA,1909-10-31
NA,NA,NA,NA,NA,NA,1909-11-07
NA,NA,NA,NA,NA,NA,1909-11-30
NA,NA,NA,NA,NA,NA,1909-12-05
NA,NA,NA,NA,NA,NA,1909-12-16
NA,NA,NA,NA,NA,NA,1910-01-04
NA,NA,NA,NA,NA,NA,1910-01-19
NA,NA,NA,NA,NA,NA,1910-02-15
NA,NA,NA,NA,NA,NA,1910-03-02
NA,NA,NA,NA,NA,NA,1910-03-22
NA,NA,NA,NA,NA,NA,1910-04-26
NA,NA,NA,NA,NA,NA,1910-05-24
NA,NA,NA,NA,NA,NA,1910-06-21
NA,NA,NA,NA,NA,NA,1910-07-26
NA,NA,NA,NA,NA,NA,1910-07-27
NA,NA,NA,NA,NA,NA,1910-08-25
NA,NA,NA,NA,NA,NA,1910-09-08
NA,NA,NA,NA,NA,NA,1911-04-01
NA,NA,NA,NA,NA,NA,1911-04-01
NA,NA,NA,NA,NA,NA,1910-11-06
NA,NA,NA,NA,NA,NA,1910-11-10
NA,NA,NA,NA,NA,NA,1910-11-28
NA,NA,NA,NA,NA,NA,1911-01-19
NA,NA,NA,NA,NA,NA,1911-01-24
NA,NA,NA,NA,NA,NA,1911-03-02
NA,NA,NA,NA,NA,NA,1911-03-04
NA,NA,NA,NA,NA,NA,1911-03-17
NA,NA,NA,NA,NA,NA,1911-03-09
NA,NA,NA,NA,NA,NA,1911-04-11
NA,NA,NA,NA,NA,NA,1911-04-18
NA,NA,NA,NA,NA,NA,1911-05-22
NA,NA,NA,NA,NA,NA,1911-05-30
NA,NA,NA,NA,NA,NA,1911-05-31
NA,NA,NA,NA,NA,NA,1911-06-16
NA,NA,NA,NA,NA,NA,1911-10-08
NA,NA,NA,NA,NA,NA,1911-10-09
NA,NA,NA,NA,NA,NA,1911-11-02
NA,NA,NA,NA,NA,NA,1911-11-23
NA,NA,NA,NA,NA,NA,1911-11-24
NA,NA,NA,NA,NA,NA,1911-12-04
NA,NA,NA,NA,NA,NA,1911-12-19
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1912-01-31
NA,NA,NA,NA,NA,NA,1912-02-06
NA,NA,NA,NA,NA,NA,1912-02-13
NA,NA,NA,NA,NA,NA,1912-02-22
NA,NA,NA,NA,NA,NA,1905-04-14
NA,NA,NA,NA,NA,NA,1905-05-02
NA,NA,NA,NA,NA,NA,1905-10-26
NA,NA,NA,NA,NA,NA,1905-10-27
NA,NA,NA,NA,NA,NA,1905-12-05
NA,NA,NA,NA,NA,NA,1905-12-15
NA,NA,NA,NA,NA,NA,1905-12-18
NA,NA,NA,NA,NA,NA,1873-07-01
NA,NA,NA,NA,NA,NA,1873-08-26
NA,NA,NA,NA,NA,NA,1874-02-18
NA,NA,NA,NA,NA,NA,1874-03-21
NA,NA,NA,NA,NA,NA,1874-07-28
NA,NA,NA,NA,NA,NA,1874-11-03
NA,NA,NA,NA,NA,NA,1874-11-04
NA,NA,NA,NA,NA,NA,1875-10-27
NA,NA,NA,NA,NA,NA,1875-10-27
NA,NA,NA,NA,NA,NA,1876-01-05
NA,NA,NA,NA,NA,NA,1876-06-05
NA,NA,NA,NA,NA,NA,1877-08-13
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1880-10-10
NA,NA,NA,NA,NA,NA,1882-03-07
NA,NA,NA,NA,NA,NA,1882-03-22
NA,NA,NA,NA,NA,NA,1883-08-26
NA,NA,NA,NA,NA,NA,1888-09-30
NA,NA,NA,NA,NA,NA,1888-12-04
NA,NA,NA,NA,NA,NA,1889-01-01
NA,NA,NA,NA,NA,NA,1890-12-07
NA,NA,NA,NA,NA,NA,1895-04-16
NA,NA,NA,NA,NA,NA,1905-11-30
NA,NA,NA,NA,NA,NA,1906-02-20
NA,NA,NA,NA,NA,NA,1895-11-20
NA,NA,NA,NA,NA,NA,1896-01-14
NA,NA,NA,NA,NA,NA,1896-07-08
NA,NA,NA,NA,NA,NA,1896-09-03
NA,NA,NA,NA,NA,NA,1897-05-07
NA,NA,NA,NA,NA,NA,1897-06-21
NA,NA,NA,NA,NA,NA,1898-09-29
NA,NA,NA,NA,NA,NA,1899-06-28
NA,NA,NA,NA,NA,NA,1900-01-17
NA,NA,NA,NA,NA,NA,1900-11-01
NA,NA,NA,NA,NA,NA,1900-11-20
NA,NA,NA,NA,NA,NA,1906-01-01
NA,NA,NA,NA,NA,NA,1909-01-04
NA,NA,NA,NA,NA,NA,1903-04-14
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1905-10-04
NA,NA,NA,NA,NA,NA,1906-08-05
NA,NA,NA,NA,NA,NA,1910-01-01
NA,NA,NA,NA,NA,NA,1912-12-03
NA,NA,NA,NA,NA,NA,1914-08-18
NA,NA,NA,NA,NA,NA,1882-06-17
NA,NA,NA,NA,NA,NA,1894-08-30
NA,NA,NA,NA,NA,NA,1895-06-16
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1896-09-28
NA,NA,NA,NA,NA,NA,1899-10-20
NA,NA,NA,NA,NA,NA,1896-09-24
NA,NA,NA,NA,NA,NA,1897-09-16
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1897-09-19
NA,NA,NA,NA,NA,NA,1898-11-30
NA,NA,NA,NA,NA,NA,1900-10-05
NA,NA,NA,NA,NA,NA,1900-10-24
NA,NA,NA,NA,NA,NA,1901-05-06
NA,NA,NA,NA,NA,NA,1908-10-15
NA,NA,NA,NA,NA,NA,1912-08-06
NA,NA,NA,NA,NA,NA,1912-12-15
NA,NA,NA,NA,NA,NA,1913-09-14
NA,NA,NA,NA,NA,NA,1915-11-15
NA,NA,NA,NA,NA,NA,1882-11-21
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1893-12-16
NA,NA,NA,NA,NA,NA,1905-09-26
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1907-12-09
NA,NA,NA,NA,NA,NA,1908-12-16
NA,NA,NA,NA,NA,NA,1913-10-01
NA,NA,NA,NA,NA,NA,1913-11-08
NA,NA,NA,NA,NA,NA,1902-08-19
NA,NA,NA,NA,NA,NA,1899-11-16
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1882-11-21
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1905-09-26
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1906-12-09
NA,NA,NA,NA,NA,NA,1908-12-16
NA,NA,NA,NA,NA,NA,1913-10-01
NA,NA,NA,NA,NA,NA,1877-11-01
NA,NA,NA,NA,NA,NA,1880-12-12
NA,NA,NA,NA,NA,NA,1881-11-19
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1893-07-26
NA,NA,NA,NA,NA,NA,1814-05-09
NA,NA,NA,NA,NA,NA,1897-11-04
NA,NA,NA,NA,NA,NA,1901-09-02
NA,NA,NA,NA,NA,NA,1902-08-30
NA,NA,NA,NA,NA,NA,1915-10-13
NA,NA,NA,NA,NA,NA,1868-01-03
NA,NA,NA,NA,NA,NA,1869-03-02
NA,NA,NA,NA,NA,NA,1867-09-01
NA,NA,NA,NA,NA,NA,1869-11-03
NA,NA,NA,NA,NA,NA,1873-01-14
NA,NA,NA,NA,NA,NA,1874-01-22
NA,NA,NA,NA,NA,NA,1873-12-13
NA,NA,NA,NA,NA,NA,1874-12-15
NA,NA,NA,NA,NA,NA,1879-10-10
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1880-08-02
NA,NA,NA,NA,NA,NA,1882-12-27
NA,NA,NA,NA,NA,NA,1883-08-28
NA,NA,NA,NA,NA,NA,1883-10-19
NA,NA,NA,NA,NA,NA,1885-08-13
NA,NA,NA,NA,NA,NA,1855-07-23
NA,NA,NA,NA,NA,NA,1856-07-14
NA,NA,NA,NA,NA,NA,1856-09-23
NA,NA,NA,NA,NA,NA,1856-11-01
NA,NA,NA,NA,NA,NA,1856-12-01
